1 552
2 372
3 328
4 210
5 188
6 165
7 159
8 172
9 188
10 328
11 599
12 745
13 916
14 1112
15 1190
16 1062
17 1104
18 1219
19 1044
20 835
21 704
22 539
23 503
24 524
