1446856078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446863831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446875858 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446922181 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446933504 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446935606 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447011446 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447019816 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447024477 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447033308 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447039421 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447039735 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447045469 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447046850 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447047697 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447049284 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447079934 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447092667 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447123373 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447197781 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447206079 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447209048 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447271531 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447296321 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447300802 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1447301042 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
1447301260 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
1447301481 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
1447356420 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
1447370756 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
1447375656 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
1447382085 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
1447387118 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0
1447389228 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0
1447397186 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
1447437908 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
1447694141 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
1447701096 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
1447746152 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
